,qf1,qf2,qf3_1,qf3_3,qf3_4,qf3_6,qf3_7,qf3_8,qf4,qf8,qf9_4,qf9_5,qf9_6,qf9_10,qprod1c_1,qprod1c_2,qprod1c_10,qprod1c_11,qprod1c_12,qprod1c_3,qprod1c_5,qprod1c_6,qprod1c_14,qprod1c_7,qprod1c_8,qprod2,qprod3_2,qprod3_4,qprod3_8,qprod3_9,qprod3_10,qprod3_11,qprod3_17,qprod3_18,qf10_1,qf10_2,qf10_3,qf10_4,qf10_5,qf10_6,qf10_7,qf10_8,qf10_9,qf10_10,qf10_11,qf10_12,qk1,qf11,qf12_1_a,qf12_1_b,qf12_2_d,qf12_3_e,qf12_3_f,qf12_4_l,qf12_6_q,qf12_7_r,qf13,qd1,qd7,qd9,qd10,AREA5,check,qf9_2_3,qf9_7_8,qf9_1_9,qprod3_1_16,qprod3_3_6,qprod3_5_7_12_14,qprod3_13_15,qf12_1c_3g,qf12_4k_5m_5o_6p,fin_knowledge_score
653,1,0,0,0,0,0,1,0,1,3,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,5,5,1,2,2,2,3,3,4,5,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,1,1,3,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0
654,2,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,3,3,5,3,4,1,2,3,2,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,4,1,2,1,1,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,2.5
655,2,-99,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4,4,4,2,4,3,4,3,2,3,3,4,4,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-99,1,2,5,1,1,0,1,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
656,2,0,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,5,5,1,5,5,1,1,5,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,3,3,2,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,2.0
657,2,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,5,5,1,5,1,1,4,3,3,5,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,3,3,2,1,0,1,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3.0
658,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,1,5,2,-99,4,2,2,2,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3,3,2,3,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,2.5
659,2,0,0,0,0,0,0,1,-99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,5,1,1,1,1,5,1,1,5,5,-99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,4,5,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.5
660,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,3,1,5,4,4,3,5,5,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,3,5,2,3,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0
661,3,0,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,3,1,5,1,3,3,1,3,5,3,4,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-99,1,3,5,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
662,1,1,1,1,0,1,0,0,1,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,5,4,1,5,1,1,3,4,4,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,5,3,4,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
663,2,0,0,1,1,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,2,1,3,2,3,2,4,3,4,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,7,3,6,1,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,2.5
664,3,1,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,-99,5,1,5,1,4,3,1,5,5,5,5,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,1,2,3,9,1,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.0
665,2,0,0,0,0,1,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,3,4,1,3,2,3,3,-99,4,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,5,3,6,1,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
666,2,0,0,1,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,3,4,3,2,4,4,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,3,1,2,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,4.0
667,3,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,4,1,5,2,5,3,2,2,5,5,4,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,3,5,5,0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
668,1,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,-99,1,3,3,2,2,4,4,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,2,3,2,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
669,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,4,3,1,5,2,3,3,3,3,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,3,5,2,1,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
670,2,0,0,0,0,1,0,0,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,2,1,4,3,2,2,3,3,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,4,3,2,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
671,2,1,1,0,0,1,0,0,1,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,2,5,2,3,3,3,3,3,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,5,5,5,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0
672,2,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,2,1,2,1,3,3,2,5,4,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,5,3,6,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0
673,3,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5,1,5,-99,1,4,-99,3,5,5,5,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3,9,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
674,2,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3,1,4,2,3,3,1,2,2,5,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,4,3,4,3,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,2.5
675,2,0,0,0,0,0,0,1,-99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,2,2,3,1,2,2,1,3,3,-99,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,6,1,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3.5
676,2,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,5,1,4,1,-99,4,4,5,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,5,1,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0
677,2,0,0,0,0,0,0,0,1,6,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,1,5,3,1,5,5,5,5,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,4,1,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.5
678,2,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,3,1,5,2,4,3,1,1,3,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,9,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,1.0,4.0
679,2,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,3,4,5,3,4,3,1,2,2,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,4,5,9,3,1,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.0
680,1,-99,0,1,0,0,0,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,-99,1,5,3,2,2,-99,2,5,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,6,5,6,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.5
681,2,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,3,3,2,4,3,3,3,3,3,4,3,3,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5,1,4,3,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.5
682,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,5,1,5,3,1,5,2,2,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,7,5,5,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.5
683,2,0,0,0,0,0,0,0,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,2,3,3,2,2,2,2,2,2,2,2,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,3,3,4,5,0,1,0,0,-99.0,-99.0,-99.0,-99.0,0.0,1.0,-1.5
684,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,-99,1,-99,-99,5,-99,1,1,-99,5,-99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,6,5,4,1,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
685,1,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,5,1,5,2,5,3,5,5,5,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,7,3,6,3,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.0
686,1,1,0,1,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,4,1,5,1,4,4,2,3,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,6,1,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.5
687,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,4,1,2,5,1,1,5,4,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,2,3,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.5
688,2,-99,0,1,0,0,0,0,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,5,1,4,1,-99,5,4,5,-99,4,-99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,7,5,6,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0
689,1,0,0,0,0,0,1,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,3,4,1,5,3,5,1,5,5,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,3,6,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0
690,1,0,0,1,0,1,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4,4,1,3,2,-99,3,3,3,4,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,4,1,2,5,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5
691,1,0,0,1,0,1,0,0,1,6,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,5,4,1,4,2,2,3,5,5,5,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,1,6,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0
692,2,-99,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,1,1,5,1,5,1,1,1,5,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,2,1,9,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
693,1,0,1,0,0,0,0,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,3,1,5,1,3,3,1,2,5,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,3,3,2,1,0,0,1,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-0.5
694,2,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,1,1,5,1,1,1,1,1,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,6,3,6,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3.5
695,2,1,0,0,0,0,0,0,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,3,1,-99,3,3,-99,5,3,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,1,4,5,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1.0
696,1,0,0,1,0,0,0,0,-99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,3,3,4,4,3,2,2,3,5,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,3,5,2,1,0,1,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
697,2,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,5,2,5,4,4,4,1,1,1,5,-99,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,3,3,1,1,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
698,1,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,3,3,2,3,4,4,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,3,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.5
699,2,0,0,1,0,0,0,0,-99,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,2,2,5,2,4,4,-99,2,2,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,3,1,1,3,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.0
700,2,0,0,1,0,0,0,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,5,1,5,1,1,5,3,2,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,3,3,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0
701,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,2,5,5,5,5,1,1,3,5,5,-99,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,6,1,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,1.0,0.5
702,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,3,1,5,5,5,2,1,1,5,3,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,6,1,4,5,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
703,2,1,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,5,1,5,1,3,4,3,3,5,4,-99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,9,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4.0
704,1,1,0,0,0,0,0,1,-99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,3,1,5,2,4,3,1,3,5,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,4,1,2,3,0,1,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.5
705,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,5,1,5,4,4,3,1,4,4,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,5,6,1,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
706,2,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,4,2,5,3,5,4,1,4,3,5,4,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-99,0,4,1,4,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3.0
707,2,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5,1,1,5,1,3,3,2,4,5,1,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,5,5,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4.0
708,2,1,0,0,0,0,0,1,-99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,2,2,2,3,2,3,2,3,3,3,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,5,5,2,1,0,1,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4.0
709,3,1,0,0,0,1,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,4,5,1,3,1,3,3,1,2,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,3,1,1,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
710,1,0,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,3,4,1,4,2,3,5,2,2,3,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,3,2,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.5
711,2,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,4,1,5,1,5,3,1,1,3,5,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,6,5,6,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.5
712,3,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,1,1,3,1,5,5,1,3,5,5,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,7,5,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
713,2,1,1,1,0,0,0,0,1,6,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,3,1,3,1,3,3,3,1,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,3,6,5,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,4.0
714,3,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,3,1,5,-99,-99,3,4,5,5,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,5,3,6,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
715,2,0,0,1,0,0,0,0,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,3,2,5,2,4,2,2,3,3,3,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,4,3,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.5
716,2,1,0,0,0,0,1,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,5,1,2,4,4,1,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4,1,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.5
717,3,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,2,1,3,4,5,3,1,5,5,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,2,3,5,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.0
